,killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
6216,Grenade,lyB-001_,61.0,0.0,0.0,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,320.0,ina-lin,59.0,267452.6,393089.8
4152,UMP9,009wlyang,10.0,148317.6,609790.6,ERANGEL,2U4GBNA0Ymkftyau6Av9xdA4QmGtUC3doKzOLyUp5wwLSkyaC0eJXtC9uBl7Mzmx,420.0,dixiafa,12.0,148280.1,609957.4
4720,M416,AnerleHushubao,2.0,387621.2,373425.8,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,1565.0,zxp990304,8.0,386423.4,374985.1
3258,S1897,JyNgi,11.0,418130.2,330986.7,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,171.0,xiaoweizhou,14.0,418001.6,330580.2
1908,AKM,BYCBOT,2.0,555889.5,532422.0,ERANGEL,2U4GBNA0Ymmj5ChhNizFBQNzal-aacFtZr3MhwiNw8qBDJBRobgDHZqOnyiohGR6,1160.0,Ddrenched1,16.0,556235.0,530735.5
4648,Mini 14,MajPotatohead,15.0,565366.7,358765.3,ERANGEL,2U4GBNA0YmnI8sBpN1d7iOn4qfI2KPi85kLkMnaj_eVTWN4euC5RcLf96wRQlKOI,626.0,Lhzuishuai,25.0,554280.8,361384.1
5018,Uaz,,,,,ERANGEL,2U4GBNA0YmkouKU7rw6brk7uZamG1dICaLOLV9MMRULojV9v1Y0ApEjG8568AzL-,595.0,Marlboro159,17.0,154800.0,298367.3
6700,S1897,JokerLegend,64.0,446093.2,625328.7,ERANGEL,2U4GBNA0YmmJfFpXZ-QZQs8br_sVYD6XGe3CDoGgnAM66kAufAzFoILJ0LgfQMq0,155.0,Ste4mingTulip70,74.0,445472.8,625550.4
681,M416,erbudongwobudong,9.0,623811.9,303867.5,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1062.0,feiyesda,32.0,0.0,0.0
1480,UMP9,Pn_King,1.0,235599.0,519627.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,703.0,swerrty4,21.0,232813.8,519135.9
2339,M416,Rorothejetplane,43.0,317371.4,392309.9,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,645.0,Hupihetao,51.0,318105.4,389298.6
4316,Mini 14,WCNMGB--,17.0,437835.2,623086.4,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,426.0,Anieng,18.0,445667.0,623606.8
2402,M16A4,thekid_1103,2.0,161966.7,282126.5,ERANGEL,2U4GBNA0YmlJIox1N8PDEThbIPyVEba0Ywk6cuKmN66lbkfGJorIBmPhthkJwbX0,685.0,dwainejericho,27.0,157715.6,289583.3
856,Down and Out,ShuLanHou,3.0,578848.1,463952.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1940.0,MatthiasXIV,4.0,576304.6,462856.6
5218,M16A4,PoroKing,16.0,442703.9,626442.1,ERANGEL,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,400.0,TDogMDK,33.0,446064.1,629466.8
4367,M16A4,alove9727,14.0,444134.9,628507.1,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,453.0,WCNMGB--,17.0,436277.0,624509.3
3040,SCAR-L,SilenceXc,3.0,427946.6,294225.8,ERANGEL,2U4GBNA0YmmZQ2J9Yb52vKPLwbhBwawIljBpPRhTi_79yTam0v7xmhrScrvgk6Jz,211.0,wjh-hjw,41.0,426677.5,295525.3
5452,Down and Out,lakniubility,5.0,456777.0,565707.4,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1544.0,yaboiplank,9.0,457294.6,569122.7
165,Punch,leizong725,5.0,159575.7,746905.2,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,135.0,Elephant_0516,27.0,0.0,0.0
2946,S12K,Breeze-skiles,73.0,370555.6,424440.9,MIRAMAR,2U4GBNA0YmkvCmIao1jSik4oZSUnd8bzeMgA1H7GSnDkUaEJqNxb66ia2M1H60rJ,103.0,LIZIYI00,77.0,369347.9,424451.8
1560,Pan,RadRichie,14.0,398004.8,353737.7,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,177.0,BOSSSILI,44.0,397992.8,353833.5
1922,Groza,Baitun,3.0,410886.2,138799.5,ERANGEL,2U4GBNA0YmkJt4dyUUT94MOYESuKm2MQu1eh08EFdbeeGClsVzdp38FeLRv2PSVm,1641.0,H-Freaks,4.0,413806.1,139089.8
5335,AKM,GuJiaoZhang,27.0,142905.3,336655.4,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,329.0,tomorraw,62.0,142988.6,335944.4
652,M16A4,feiyesda,32.0,624771.5,303005.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,280.0,LengYeBing,36.0,624562.4,303360.7
4039,Kar98k,Elroy_1,1.0,275718.8,216858.9,ERANGEL,2U4GBNA0YmnUX8tPU61HZRcRoGWE48u9_mAhu4VmmphV3S-xkb4HgExWgoOQMIH8,1623.0,BuiltTheWall,6.0,287751.0,215966.7
5679,M416,sking134250,4.0,170256.7,287324.7,ERANGEL,2U4GBNA0YmnIkC2agUfbPkAgjSdKzB4peHEfhtUOmLKAc8G9lzMoBMtZ33Q5p9ll,659.0,xiaoxiangjiao66,,170551.6,288116.9
74,Tommy Gun,SAOZISHUIZHENDUO,1.0,471470.9,354985.2,MIRAMAR,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,612.0,Daerljgodi,20.0,470767.8,356513.6
5529,M16A4,Synzyrklord,1.0,446795.9,294185.6,ERANGEL,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,949.0,Feifei813299,22.0,446868.2,295602.0
4411,M416,BonanS,17.0,507478.8,525808.6,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,820.0,Ludo_,34.0,507498.2,523603.8
3608,Buggy,,,,,ERANGEL,2U4GBNA0Ymn_5YOdbJcWM3qIjn0S_Z3W84sUWo36iLxk6As1P0O7BB5It8tPY8Ss,798.0,Nicknames548,15.0,339601.2,379360.3
4895,M416,Johnd17,3.0,201313.5,281884.9,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,254.0,Paradise0216,24.0,201703.2,281904.7
365,Down and Out,Bedsheets,24.0,431941.1,625146.0,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,127.0,lienen,,430173.6,626490.4
3326,M16A4,Dethridge,14.0,376813.8,605969.7,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,1207.0,Rui-baba,23.0,378572.8,605568.2
3966,Micro UZI,luoyiliya,36.0,163681.3,287860.4,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,477.0,nbl66,34.0,163055.9,286518.8
386,M416,snake2222,19.0,175221.3,298249.6,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,664.0,STR_1,30.0,172282.1,302652.2
3917,Down and Out,C-de-ti-0315,1.0,307800.2,210187.6,ERANGEL,2U4GBNA0YmkDstXLYHK5B7Jq1QzLWJ-HeVx4TzVSkV3lpPTNiKcc1WXBp3-XkQZp,1424.0,LuLangJiWang,8.0,304046.5,233472.3
6184,S1897,wc992017,49.0,359917.2,515403.3,ERANGEL,2U4GBNA0YmntHJbpR3CshqtajmRviC8mCyG3zjNmHkCoj8Gq9G5N1mq-HtxoXvfr,110.0,Dirtysnake,92.0,359296.7,515157.5
3497,Grenade,OMGZachery,27.0,422014.7,642239.7,ERANGEL,2U4GBNA0YmmyNWABCuuEotdFnf2pYAu3C5f-JJ9Qv-UyQVaC43ykt3LYzYU6W2Et,829.0,OMGZachery,27.0,422014.7,642239.7
4848,P1911,fburnes89,18.0,316951.7,331718.8,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,140.0,TGZMarco,15.0,317211.7,331980.0
1485,SCAR-L,Pn_King,1.0,126663.4,467877.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1222.0,challengeliu,10.0,133589.0,495897.5
400,Micro UZI,Zhangfenglei,23.0,372557.9,414116.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,243.0,hvcgjvcgjckj,38.0,374657.4,411817.4
6301,S1897,luosen56,44.0,172907.3,443736.5,MIRAMAR,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,187.0,CFgoing,66.0,172244.8,443707.2
1791,AKM,Gzeno,5.0,533080.3,221757.8,ERANGEL,2U4GBNA0YmkAe0g5_7ZyvVWZ4D_2Tmvl41s103OU7KHR-uOozlEs7lUSiNOVk9qD,246.0,AKAreporter,18.0,531970.8,221950.3
5407,Down and Out,LangBI_666,10.0,481575.2,540521.5,ERANGEL,2U4GBNA0YmkjhaUwplfoVLqul92VDhKXl5hULS1OLwDPJPtzmWvIE1EcsGKKaBhu,1416.0,Master_Sarnath,12.0,472777.5,544157.0
4256,Down and Out,MagicalJordy,3.0,512551.8,550687.1,ERANGEL,2U4GBNA0Ymllc_6Eh-c0jqGSW3HCKj_KixPEGv3zEg-XsZyUhbwtCWd6i-fPN7ag,1334.0,kajinXY,10.0,517296.7,563871.0
2937,SCAR-L,datoudage1,15.0,446023.2,344090.8,MIRAMAR,2U4GBNA0YmkvCmIao1jSik4oZSUnd8bzeMgA1H7GSnDkUaEJqNxb66ia2M1H60rJ,1019.0,JyTZ,27.0,447035.0,334449.4
4696,Down and Out,Mastery666,5.0,428005.6,399313.3,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,1565.0,jokoe01,7.0,427408.5,397005.9
3088,Bluezone,,,,,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,1498.0,E_kkl,14.0,465988.5,539536.0
5563,Micro UZI,Ze0n,6.0,365459.5,410115.6,ERANGEL,2U4GBNA0YmnTdCV0yjZ9FJT5KTQXu_J-mDD7JVI77_afKJCjBGNcQH8tMVM5wf0m,158.0,EbonS,44.0,365568.6,409696.8
4852,Down and Out,hidewords,9.0,336202.3,550544.0,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,1013.0,dbzS,8.0,337204.3,547724.9
4929,Bluezone,hidewords,9.0,346117.2,559457.9,ERANGEL,2U4GBNA0YmlB0q86A8fUl8JfLjpaTo2OMObs4sDXSwl_z8yF6lNkr8gfwHqYnJQJ,894.0,nguoicuoicung02,10.0,0.0,0.0
5329,S12K,Deadpool2323,6.0,445975.2,629636.4,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,544.0,TeddyBearLX,51.0,445907.9,629167.8
363,M416,YowyyCpone,2.0,378248.3,568577.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,1168.0,wry5173,7.0,373687.0,572041.8
4716,M416,caonimaba1234,21.0,445431.3,624791.5,ERANGEL,2U4GBNA0Ymm0xKIivZQMUCPNnY06OPootjDdM0RtAL61KsDLeIIm8bS2hbaOZfZd,489.0,Cn--Lsz,20.0,445765.8,624870.8
2769,M416,Wu-kun,3.0,435076.5,450334.5,ERANGEL,2U4GBNA0Ymk7iBtHUx6-_dZyjrvKVPMSmiZKzhovvtZ6clOi9vMdQGJIxPEv4HO6,1747.0,T-H-O-T-S,4.0,434087.1,448664.7
1499,Mini 14,onheioqw651,3.0,222228.2,247551.0,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,904.0,benhoo666,18.0,222328.1,241800.9
5324,UMP9,FlynnBigBalls,1.0,453909.2,158866.7,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,1510.0,Birdman113,10.0,454186.1,157759.3
6725,M16A4,abc-L,5.0,224861.4,468770.1,ERANGEL,2U4GBNA0YmmJfFpXZ-QZQs8br_sVYD6XGe3CDoGgnAM66kAufAzFoILJ0LgfQMq0,1665.0,MinNgoc,7.0,223708.2,468286.8
2253,M416,BestNick,3.0,401587.6,622891.9,ERANGEL,2U4GBNA0YmlcJd06MAp1d4Q7M5Yy4PYrahIr2JBT9uhhXk6gHSEcIBPisz7z3coU,1580.0,Justice_Yang,8.0,401641.2,624328.1
316,SCAR-L,Fuc-n-Fick,10.0,364119.6,390225.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,796.0,CSNQJ66666,27.0,362046.2,387805.6
2741,SCAR-L,Seht_,2.0,425644.3,467506.6,ERANGEL,2U4GBNA0Ymk7iBtHUx6-_dZyjrvKVPMSmiZKzhovvtZ6clOi9vMdQGJIxPEv4HO6,1869.0,Clanwolf,,420727.9,466732.5
6408,AKM,Legendarylife,3.0,666288.3,309313.9,ERANGEL,2U4GBNA0YmkS2eQx4J61Re6-zCya9AIQhDP8XNRgyCo4C5X8Zlz4-7V-PwsTAINp,1008.0,SuperJzxh,16.0,666574.9,309472.9
90,Mini 14,651651646,1.0,400426.8,280825.2,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,234.0,minchusky,27.0,345627.3,289896.6
4449,P92,kiki_kiyomi,67.0,325593.4,346301.7,MIRAMAR,2U4GBNA0Ymk5zg3inVCasHGfBCqqK5ua4SpK2lrZRn20EhfQKDhwvXf1A2Eh07Ji,112.0,man1001,81.0,325223.9,346327.7
3199,M16A4,HUAINANVSHUAINV,17.0,432733.1,638409.0,ERANGEL,2U4GBNA0Ymm_5InGu4XxmbWrPJjpsdwDKldtKteYWNAiZwf0kk_eKg6SGWDmiikq,221.0,ASD7654,45.0,435763.1,640092.3
2565,M16A4,Theseus,7.0,362078.5,239684.0,ERANGEL,2U4GBNA0YmlrMGbGieGLnoMfRvnSTMDi_db1WhYrVEfERMho7tIvimp3SZVIvxft,1078.0,Yato,16.0,358766.7,236053.1
5279,Mini 14,SirArtemis,1.0,349923.9,519324.8,ERANGEL,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,538.0,zxd007,27.0,338118.0,518950.2
3771,M416,yingjunshuaiqi,5.0,333959.1,259929.8,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,1615.0,liubiubi666,9.0,332004.6,259934.7
6140,Punch,Gravidee,15.0,619646.3,492035.8,ERANGEL,2U4GBNA0Yml6y7HS5CbbbGNCVA8W-Eq9itS5ANu7VhQLdw36LQo9OXoLiY9pzymO,119.0,dengjingwoaini,42.0,0.0,0.0
112,Down and Out,#unknown,12.0,431792.8,184813.7,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,133.0,#unknown,27.0,431640.2,185447.0
4241,Down and Out,MagicalJordy,3.0,463595.6,448435.2,ERANGEL,2U4GBNA0Ymllc_6Eh-c0jqGSW3HCKj_KixPEGv3zEg-XsZyUhbwtCWd6i-fPN7ag,793.0,Takened,16.0,466609.2,443133.5
1104,Down and Out,EncoreOnceMore,2.0,305639.2,511685.0,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,1687.0,BOMMZA,,312071.4,515899.9
1954,Tommy Gun,SG_ong,1.0,388458.9,278587.2,ERANGEL,2U4GBNA0YmkJt4dyUUT94MOYESuKm2MQu1eh08EFdbeeGClsVzdp38FeLRv2PSVm,121.0,T-I-C_88,2.0,388623.7,278671.7
5928,Down and Out,ColdWarKid,4.0,359579.7,295787.9,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,196.0,GT_001,38.0,359915.2,294845.7
277,SCAR-L,ZWNIMAMMP,21.0,400862.5,353162.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,194.0,BodyShotNinja,27.0,400893.3,352896.6
4493,Bluezone,,,,,MIRAMAR,2U4GBNA0Ymmc9iQSXPdXmsArOhTIR61JwcNH4n6Z2nEAsPYw5VWoAVcAEkqWJV2_,1500.0,hulipi16888,9.0,193996.9,510967.4
2332,S1897,Buttslam,33.0,565075.4,380431.6,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,280.0,CHINAMAN666,70.0,565991.2,381193.1
6545,M416,YAOYIYAOU,6.0,400814.3,352022.8,ERANGEL,2U4GBNA0YmlMqUy26Nx8Rmm3UjhNVwg6rFwjs4FGnjp83bGmwSELWoDpqkrt6FPZ,783.0,dmysb123,21.0,402883.9,351109.3
4792,Down and Out,GGuiio,1.0,448313.4,408530.2,ERANGEL,2U4GBNA0YmnNaxE1IF0R8b5H-SePLyeMyyIrtEPySH7IYKSofTRFs441FMT93y3K,767.0,GGuiio,,448313.4,408530.2
3075,Vector,78446,9.0,552500.4,479601.7,ERANGEL,2U4GBNA0YmldsmcWI8PBcmvfdJUtUv9LuMt1MAUqG9aDvVtzvPIGelkR4_3xjGY3,984.0,ChexmixKiller,22.0,552068.4,479460.8
236,AKM,DevilBlood35,1.0,550328.1,593490.4,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,463.0,Small_Shaq,31.0,552685.8,589054.6
2333,SCAR-L,Rudyk1,7.0,606583.2,482028.1,ERANGEL,2U4GBNA0Ymm4vcRsQ1DQDPbaiK6c_0jM8aQ2SVRHMnNGFJdPGXOzGl0hAn45hkMK,397.0,smegma_patrol,61.0,606331.7,482333.8
1114,Down and Out,Toronto_Edision,1.0,318993.6,510673.3,ERANGEL,2U4GBNA0YmnmvI29GR080nJ5U4oZyrJ2kJqz7BeQrwDdx68BbncOZ_5DnysRn2Ca,1762.0,YUNGNIGE,2.0,317324.4,511276.0
1394,M16A4,sdTWTbs,18.0,573272.9,134819.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,213.0,silmia,37.0,572964.6,135083.6
5392,S12K,Samson42,66.0,200520.4,292529.6,ERANGEL,2U4GBNA0YmnNOKktVk9Qv5ZxUnnxXk1-kUI03yF8vbYyzdTaiA36TPjP5mJ01mkE,191.0,phanSTARZ,77.0,200699.2,292492.9
1185,Vector,GaelicWarrior,16.0,432650.2,637816.4,ERANGEL,2U4GBNA0Ymlc7rVx0xWH7j4xfGd-zpHO2dN9AJ11-bFd9E-Jkmoa_BTnfqg_aOHQ,116.0,JaxSpanky,26.0,432963.9,637581.0
6273,SKS,Tang3321,2.0,254775.9,525370.6,MIRAMAR,2U4GBNA0YmkBdWOTl0viZyP9BZHq6-ofZRBEjZ_gLlyDDSM8jJks2pTrmSEPTq3U,735.0,YohonLoL,37.0,256686.5,519854.9
148,Mini 14,651651646,1.0,400426.8,280825.2,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,235.0,zhazhahohoho,27.0,345621.2,289973.4
7002,Grenade,TZil_,14.0,554301.4,142688.0,MIRAMAR,2U4GBNA0Ymk1Jt6GjNIWPblco_2J6IKXz_yq5seSwKYZDaeFd2S90A1rG-cBWFKe,456.0,TZil_,14.0,554301.4,142688.0
4806,Bluezone,,,,,ERANGEL,2U4GBNA0YmnNaxE1IF0R8b5H-SePLyeMyyIrtEPySH7IYKSofTRFs441FMT93y3K,1378.0,HH-110,9.0,298013.9,479077.9
5737,AKM,AC121248,33.0,418634.2,526915.5,MIRAMAR,2U4GBNA0Ymnp7WwAto9g2slLUaiBKUFaPfS2cP7mxfvB4zSMybPXSCofOEAgrxRI,125.0,q82645426,79.0,419608.0,528754.4
1915,Bluezone,,,,,ERANGEL,2U4GBNA0YmkJt4dyUUT94MOYESuKm2MQu1eh08EFdbeeGClsVzdp38FeLRv2PSVm,880.0,fantemduker2,25.0,0.0,0.0
6960,M416,Yy_3537,23.0,515634.8,372390.9,MIRAMAR,2U4GBNA0Ymk1Jt6GjNIWPblco_2J6IKXz_yq5seSwKYZDaeFd2S90A1rG-cBWFKe,165.0,crashtao,8.0,515286.9,371933.4
3663,SKS,NotobdienT,8.0,322614.3,525392.2,MIRAMAR,2U4GBNA0Yml0XDizIVK4IxDWB75tIG-FBMzmyEP_fBUj1UAIBJN9VCG7X49NaJ0W,1075.0,RandoPandoWando,10.0,313699.4,516623.9
6673,SCAR-L,Swenka,1.0,212461.4,463426.3,ERANGEL,2U4GBNA0YmmJfFpXZ-QZQs8br_sVYD6XGe3CDoGgnAM66kAufAzFoILJ0LgfQMq0,1896.0,lolFranco,2.0,211041.5,464095.7
3340,S1897,TheRayGun,32.0,402477.4,410895.9,ERANGEL,2U4GBNA0YmkbaxRIRrLkucLQeELe8PYIRW3ZTi14fb52Wekl7vpPELmehRhsccYG,118.0,xianyu-youmeng,90.0,402312.0,411349.4
3246,Down and Out,ImmortalLx,2.0,660651.1,167544.2,ERANGEL,2U4GBNA0YmlsmhWI_uk1n90_H682IZo6muWLdaUTCs05xIT-j7x0Uqea8n6G4q4i,1403.0,MagicIceCube,18.0,672160.1,174483.0
5131,Micro UZI,Ease-Jiong,9.0,357641.3,405833.5,ERANGEL,2U4GBNA0YmnuJ2AtZa4s3YxcAHVDtQbra_TjEHEAjHBRpwb8-A_bhsdG5kFCzvK_,457.0,mcsantna,19.0,358168.6,406327.0
6653,M416,BaJSang2333,6.0,246629.4,466899.0,ERANGEL,2U4GBNA0YmmJfFpXZ-QZQs8br_sVYD6XGe3CDoGgnAM66kAufAzFoILJ0LgfQMq0,1511.0,matta5200,14.0,245121.8,466914.8
3471,Tommy Gun,Wferrt,11.0,209830.7,280908.2,ERANGEL,2U4GBNA0YmkpfMEoYocYZGCkLIZxf_dSclL_3Uka55GkexzQT_BfyFFNs0d766rH,126.0,wcaonimBa,27.0,211393.8,279745.3
3805,M416,fengzhenghua666,12.0,386517.8,120146.9,ERANGEL,2U4GBNA0Ymmqi6D7r12UG8ati2jqy4CV05j9y-WqN6DaTb3ViX7zAkhxTGYUWzF3,853.0,WangJiaYing,32.0,389232.3,119309.7
720,Down and Out,,,,,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1492.0,erbudongwobudong,9.0,670072.3,297989.3
5822,Down and Out,OnlyKaren,14.0,356367.9,323590.8,ERANGEL,2U4GBNA0Ymn4I819TCOZUmrkpodZU34WCjWNhi7ynOl4mSWUtxFC8Gi1FEtUufT-,549.0,ChatoNavy,29.0,355559.3,324639.9
2696,M16A4,wohaohuangQAQ,1.0,433621.1,305655.4,ERANGEL,2U4GBNA0Ymn4K68JYbLzcXh5S2aPoQe1oJzDsd_lyNUfRddt9kkCPLgme76kr_A9,171.0,agf423g,25.0,433578.8,305775.9
3945,VSS,Hustive,1.0,163307.5,306831.6,ERANGEL,2U4GBNA0YmnnTkwTvduuDTvxNFqqQQfOkAdwyDSBGA2B0OZqDWkOL5hIt84vmDgN,722.0,Dongllmm,34.0,160116.3,297678.5
5274,S1897,Hiango,29.0,370640.1,413062.5,ERANGEL,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,206.0,siyueshiba,43.0,371617.3,411751.5
1579,Uaz,xiaoxiaoguigui,27.0,254790.5,426914.7,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,795.0,xiaoxiaoguigui,27.0,254790.5,426914.7
4349,S1897,Harley9527,20.0,566811.1,380207.0,ERANGEL,2U4GBNA0Yml_5G8Drb2z19mFJ0XQ3w6WRVVg1eKkzSZTmta36z3rTTyDNxT3C_WU,123.0,s-a-ynoon,24.0,566517.9,380394.3
5290,Down and Out,HuYaTV_Noob,16.0,466659.2,607806.3,ERANGEL,2U4GBNA0Yml20grMM4GD62e8xWDcMhw91ITl2fbDm2AIPx37-WAHyGXsHqsEJgmU,844.0,isntMe,18.0,461377.2,606209.1
2813,S1897,Rod_Fan,5.0,349953.5,324375.5,ERANGEL,2U4GBNA0Ymk9oWjnPmYXWVwfOe3D-owgLcMqizYDazwhqu6tKBLK_OFrxSLqNWwI,779.0,ORIAT,40.0,350500.2,324703.1
1780,Down and Out,TschimBrun,5.0,569007.3,586477.5,ERANGEL,2U4GBNA0YmkAe0g5_7ZyvVWZ4D_2Tmvl41s103OU7KHR-uOozlEs7lUSiNOVk9qD,1352.0,SebastianW1224,8.0,554463.3,575132.7
5912,M416,samuraigintoki,15.0,416261.8,474629.7,ERANGEL,2U4GBNA0YmmB9L7Ft8k_V5zo5bx1lULaksuMig43hz2WiJI2Srn46w8mB0cNMeSJ,819.0,Tooaueng,17.0,416945.6,475692.5
6365,Motorbike,MCwangHONGtao,10.0,598673.9,485397.8,ERANGEL,2U4GBNA0YmmNda7rFfvn-ZVSnpD4e14wBCKCdD6h2Pr5-Au61Oj4yf48-LIn2XhA,880.0,MCwangHONGtao,10.0,598673.9,485397.8
